fpr,tpr
0.0,0.0034055679750619786
1.3347570742124934e-05,0.0034055679750619786
1.3508037282182899e-05,0.0034055679750619786
1.507658907248824e-05,0.003666794495773509
1.5590651845153644e-05,0.0036777443999618476
1.9918334827208444e-05,0.003752276246798902
3.015317814497648e-05,0.005792330979974671
3.118130369030729e-05,0.005803280884163009
3.983666965441689e-05,0.0061138302459840714
4.522976721746472e-05,0.006822873659343942
4.677195553546094e-05,0.006833823563532279
5.9755004481625337e-05,0.007200271810481132
6.030635628995296e-05,0.008979100022945368
6.236260738061458e-05,0.008990049927133707
7.53829453624412e-05,0.010321061246949604
7.967333930883378e-05,0.0104949688895694
9.045953443492944e-05,0.010594483754602365
9.959167413604223e-05,0.010948510027078374
0.00010553612350741769,0.011072903608369579
0.00010913456291607552,0.011116703225122931
0.00011951000896325067,0.011222290008142092
0.00012061271257990592,0.011707424975177794
0.00013568930165239415,0.011894015347114602
0.0001394283437904591,0.01253374703246599
0.0001507658907248824,0.012757655478790158
0.00015590651845153646,0.012779555287166835
0.00015934667861766756,0.014183238402598034
0.00016584247979737065,0.014531540430213407
0.00017351841964762413,0.014558256967750144
0.0001756044846683777,0.014582134713690926
0.000179265013444876,0.017047896646550154
0.00018091906886985888,0.0172593657347452
0.00018708782214184376,0.017281265543121878
0.0001959956579423471,0.01779127922641582
0.00019918334827208445,0.020654544342406007
0.00020267847398699738,0.020665494246594345
0.00021107224701483537,0.021075993064855324
0.0002191016830992929,0.022001430163082085
0.0002261488360873236,0.022138263102502415
0.00023902001792650135,0.02384007360528183
0.00024122542515981184,0.024399844721092252
0.0002563020142323001,0.02449935958612522
0.00025893835275370977,0.02475401006281849
0.0002713786033047883,0.024928161076626175
0.0002788566875809182,0.025077224770300287
0.0002802989855846236,0.025103941307837024
0.0002806317332127656,0.02513679102040204
0.00028645519237727657,0.0257214408524707
0.00029622238505791926,0.025765240469224054
0.00029877502240812666,0.02628075240984702
0.0003015317814497648,0.02630563112610526
0.00031660837052225303,0.027101750046368972
0.0003186933572353351,0.027822224565793835
0.0003316849595947413,0.028518828621024582
0.00033861169206254356,0.028667892314698695
0.00034676154866722955,0.0287922858959899
0.00034703683929524827,0.028819002433526635
0.000358530026889752,0.02985623730200898
0.00035858499243853387,0.02987813711038566
0.00036183813773971776,0.030263757212388397
0.0003741756442836875,0.03027470711657674
0.000376914726812206,0.030909114381161885
0.00037844836171696045,0.031561268040986114
0.0003919913158846942,0.031710540338535556
0.0003983666965441689,0.0320148787131202
0.0004070679049571825,0.03223878715944437
0.00041828503137137735,0.032276053082862896
