Class,FPR,TPR
0,0.0,0.0
0,0.0,6.219679064560268e-05
0,0.0,0.0092673218061948
0,1.507658907248824e-05,0.0092673218061948
0,1.507658907248824e-05,0.014740639383007837
0,3.015317814497648e-05,0.014740639383007837
0,3.015317814497648e-05,0.01548700087075507
0,4.522976721746472e-05,0.01548700087075507
0,4.522976721746472e-05,0.015922378405274287
0,6.030635628995296e-05,0.015922378405274287
0,6.030635628995296e-05,0.017104117427540737
0,7.53829453624412e-05,0.017104117427540737
0,7.53829453624412e-05,0.0185346436123896
0,9.045953443492944e-05,0.0185346436123896
0,9.045953443492944e-05,0.0208359248662769
0,0.00010553612350741769,0.0208359248662769
0,0.00010553612350741769,0.030849608160218932
0,0.00012061271257990592,0.030849608160218932
0,0.00012061271257990592,0.037318074387361615
0,0.00013568930165239415,0.037318074387361615
0,0.00013568930165239415,0.04086329145416097
0,0.0001507658907248824,0.04086329145416097
0,0.0001507658907248824,0.05025500684164697
0,0.00016584247979737065,0.05025500684164697
0,0.00016584247979737065,0.0509391715387486
0,0.00018091906886985888,0.0509391715387486
0,0.00018091906886985888,0.051498942654559024
0,0.0001959956579423471,0.051498942654559024
0,0.0001959956579423471,0.05348923995521831
0,0.00021107224701483537,0.05348923995521831
0,0.00021107224701483537,0.05361363353650952
0,0.0002261488360873236,0.05361363353650952
0,0.0002261488360873236,0.056972260231372064
0,0.00024122542515981184,0.056972260231372064
0,0.00024122542515981184,0.0578430153004105
0,0.0002563020142323001,0.0578430153004105
0,0.0002563020142323001,0.06089065804204503
0,0.0002713786033047883,0.06089065804204503
0,0.0002713786033047883,0.06337852966786914
0,0.00028645519237727657,0.06337852966786914
0,0.00028645519237727657,0.06673715636273168
0,0.0003015317814497648,0.06673715636273168
0,0.0003015317814497648,0.06723473068789651
0,0.00031660837052225303,0.06723473068789651
0,0.00031660837052225303,0.06928722477920139
0,0.0003316849595947413,0.06928722477920139
0,0.0003316849595947413,0.0695360119417838
0,0.00034676154866722955,0.0695360119417838
0,0.00034676154866722955,0.07121532528921508
0,0.00036183813773971776,0.07121532528921508
0,0.00036183813773971776,0.0716507028237343
0,0.000376914726812206,0.0716507028237343
0,0.000376914726812206,0.07221047393954472
0,0.0003919913158846942,0.07221047393954472
0,0.0003919913158846942,0.07345440975245678
0,0.0004070679049571825,0.07345440975245678
0,0.0004070679049571825,0.0741385744495584
0,0.00042214449402967074,0.0741385744495584
0,0.00042214449402967074,0.07513372309988804
0,0.00043722108310215895,0.07513372309988804
0,0.00043722108310215895,0.07731061077248413
0,0.0004522976721746472,0.07731061077248413
0,0.0004522976721746472,0.08035825351411867
0,0.00046737426124713547,0.08035825351411867
0,0.00046737426124713547,0.08446324169672845
0,0.0004824508503196237,0.08446324169672845
0,0.0004824508503196237,0.08626694862545092
0,0.0004975274393921119,0.08626694862545092
0,0.0004975274393921119,0.087821868391591
0,0.0005126040284646002,0.087821868391591
0,0.0005126040284646002,0.09820873242940664
0,0.0005276806175370884,0.09820873242940664
0,0.0005276806175370884,0.0995148650329643
0,0.0005427572066095766,0.0995148650329643
0,0.0005427572066095766,0.10013683293942033
0,0.0005578337956820649,0.10013683293942033
0,0.0005578337956820649,0.10088319442716756
0,0.0005729103847545531,0.10088319442716756
0,0.0005729103847545531,0.10505037940042294
0,0.0005879869738270413,0.10505037940042294
