Class,FPR,TPR
0,0.0,0.0
0,0.0,6.219679064560268e-05
0,0.0,0.01044906082846125
0,1.507658907248824e-05,0.01044906082846125
0,1.507658907248824e-05,0.017477298171414354
0,3.015317814497648e-05,0.017477298171414354
0,3.015317814497648e-05,0.018099266077870383
0,4.522976721746472e-05,0.018099266077870383
0,4.522976721746472e-05,0.018223659659161586
0,6.030635628995296e-05,0.018223659659161586
0,6.030635628995296e-05,0.01828585644980719
0,7.53829453624412e-05,0.01828585644980719
0,7.53829453624412e-05,0.019094414728200025
0,9.045953443492944e-05,0.019094414728200025
0,9.045953443492944e-05,0.022142057469834556
0,0.00010553612350741769,0.022142057469834556
0,0.00010553612350741769,0.03153377285732056
0,0.00012061271257990592,0.03153377285732056
0,0.00012061271257990592,0.03675830327155119
0,0.00013568930165239415,0.03675830327155119
0,0.00013568930165239415,0.041734046523199404
0,0.0001507658907248824,0.041734046523199404
0,0.0001507658907248824,0.04925985819131733
0,0.00016584247979737065,0.04925985819131733
0,0.00016584247979737065,0.05342704316457271
0,0.00018091906886985888,0.05342704316457271
0,0.00018091906886985888,0.05659907948749845
0,0.0001959956579423471,0.05659907948749845
0,0.0001959956579423471,0.056972260231372064
0,0.00021107224701483537,0.056972260231372064
0,0.00021107224701483537,0.05927354148525936
0,0.0002261488360873236,0.05927354148525936
0,0.0002261488360873236,0.06101505162333624
0,0.00024122542515981184,0.06101505162333624
0,0.00024122542515981184,0.0624455778081851
0,0.0002563020142323001,0.0624455778081851
0,0.0002563020142323001,0.0625699713894763
0,0.0002713786033047883,0.0625699713894763
0,0.0002713786033047883,0.06536882696852843
0,0.00028645519237727657,0.06536882696852843
0,0.00028645519237727657,0.06617738524692125
0,0.0003015317814497648,0.06617738524692125
0,0.0003015317814497648,0.06692374673466849
0,0.00031660837052225303,0.06692374673466849
0,0.00031660837052225303,0.06947381515113821
0,0.0003316849595947413,0.06947381515113821
0,0.0003316849595947413,0.06966040552307501
0,0.00034676154866722955,0.06966040552307501
0,0.00034676154866722955,0.07009578305759423
0,0.00036183813773971776,0.07009578305759423
0,0.00036183813773971776,0.0740141808682672
0,0.000376914726812206,0.0740141808682672
0,0.000376914726812206,0.07569349421569847
0,0.0003919913158846942,0.07569349421569847
0,0.0003919913158846942,0.0763776589128001
0,0.0004070679049571825,0.0763776589128001
0,0.0004070679049571825,0.07693743002861052
0,0.00042214449402967074,0.07693743002861052
0,0.00042214449402967074,0.07755939793506655
0,0.00043722108310215895,0.07755939793506655
0,0.00043722108310215895,0.07787038188829457
0,0.0004522976721746472,0.07787038188829457
0,0.0004522976721746472,0.07942530165443464
0,0.00046737426124713547,0.07942530165443464
0,0.00046737426124713547,0.08365468341833561
0,0.0004824508503196237,0.08365468341833561
0,0.0004824508503196237,0.08384127379027242
0,0.0004975274393921119,0.08384127379027242
0,0.0004975274393921119,0.0853961935564125
0,0.0005126040284646002,0.0853961935564125
0,0.0005126040284646002,0.09360616992163204
0,0.0005276806175370884,0.09360616992163204
0,0.0005276806175370884,0.09914168428909069
0,0.0005427572066095766,0.09914168428909069
0,0.0005427572066095766,0.10218932703072521
0,0.0005578337956820649,0.10218932703072521
0,0.0005578337956820649,0.10262470456524443
0,0.0005729103847545531,0.10262470456524443
0,0.0005729103847545531,0.10467719865654933
0,0.0005879869738270413,0.10467719865654933
