Class,FPR,TPR
0,0.0,0.0
0,0.15546978651549873,0.9105610150516233
0,1.0,1.0
1,0.0,0.0
1,1.0,1.0
2,0.0,0.0
2,1.0,1.0
3,0.0,0.0
3,0.12832665533745966,0.30802080481795785
3,1.0,1.0
4,0.0,0.0
4,0.25877900607509213,0.9504363218533586
4,1.0,1.0
