Class,FPR,TPR
1,0.0,0.0
1,0.0,6.219679064560268e-05
1,0.0,0.001990297300659286
1,1.507658907248824e-05,0.001990297300659286
1,1.507658907248824e-05,0.0027366587884065183
1,3.015317814497648e-05,0.0027366587884065183
1,3.015317814497648e-05,0.003172036322925737
1,4.522976721746472e-05,0.003172036322925737
1,4.522976721746472e-05,0.008956337852966787
1,6.030635628995296e-05,0.008956337852966787
1,6.030635628995296e-05,0.01131981589749969
1,7.53829453624412e-05,0.01131981589749969
1,7.53829453624412e-05,0.011506406269436498
1,9.045953443492944e-05,0.011506406269436498
1,9.045953443492944e-05,0.012439358129120538
1,0.00010553612350741769,0.012439358129120538
1,0.00010553612350741769,0.013247916407513372
1,0.00012061271257990592,0.013247916407513372
1,0.00012061271257990592,0.01343450677945018
1,0.00013568930165239415,0.01343450677945018
1,0.00013568930165239415,0.015797984823983084
1,0.0001507658907248824,0.015797984823983084
1,0.0001507658907248824,0.017663888543351162
1,0.00016584247979737065,0.017663888543351162
1,0.00016584247979737065,0.018596840403035202
1,0.00018091906886985888,0.018596840403035202
1,0.00018091906886985888,0.018845627565617615
1,0.0001959956579423471,0.018845627565617615
1,0.0001959956579423471,0.019343201890782435
1,0.00021107224701483537,0.019343201890782435
1,0.00021107224701483537,0.022515238213708173
1,0.0002261488360873236,0.022515238213708173
1,0.0002261488360873236,0.02270182858564498
1,0.00024122542515981184,0.02270182858564498
1,0.00024122542515981184,0.02357258365468342
1,0.0002563020142323001,0.02357258365468342
1,0.0002563020142323001,0.024629929095658663
1,0.00028645519237727657,0.024629929095658663
1,0.00028645519237727657,0.02481651946759547
1,0.0003015317814497648,0.02481651946759547
1,0.0003015317814497648,0.02593606169921632
1,0.00034676154866722955,0.02593606169921632
1,0.00034676154866722955,0.026060455280507527
1,0.00036183813773971776,0.026060455280507527
1,0.00036183813773971776,0.026495832815026744
1,0.0003919913158846942,0.026495832815026744
1,0.0003919913158846942,0.02885931085955965
1,0.0004070679049571825,0.02885931085955965
1,0.0004070679049571825,0.029792262719243685
1,0.00042214449402967074,0.029792262719243685
1,0.00042214449402967074,0.030538624206990918
1,0.00043722108310215895,0.030538624206990918
1,0.00043722108310215895,0.03097400174151014
1,0.0004522976721746472,0.03097400174151014
1,0.0004522976721746472,0.031160592113446947
1,0.0004824508503196237,0.031160592113446947
1,0.0004824508503196237,0.03153377285732056
1,0.0004975274393921119,0.03153377285732056
1,0.0004975274393921119,0.03159596964796617
1,0.0005276806175370884,0.03159596964796617
1,0.0005276806175370884,0.032466724717004604
1,0.0005427572066095766,0.032466724717004604
1,0.0005427572066095766,0.03333747978604304
1,0.0005729103847545531,0.03333747978604304
1,0.0005729103847545531,0.03346187336733424
1,0.0005879869738270413,0.03346187336733424
1,0.0005879869738270413,0.033710660529916656
1,0.0006181401519720179,0.033710660529916656
1,0.0006181401519720179,0.03601194178380396
1,0.0006332167410445061,0.03601194178380396
1,0.0006332167410445061,0.036074138574449556
1,0.0006482933301169944,0.036074138574449556
1,0.0006482933301169944,0.03738027117800721
1,0.0006633699191894826,0.03738027117800721
1,0.0006633699191894826,0.03750466475929842
1,0.0006935230973344591,0.03750466475929842
1,0.0006935230973344591,0.03775345192188083
1,0.0007085996864069473,0.03775345192188083
1,0.0007085996864069473,0.038562010200273666
1,0.0007236762754794355,0.038562010200273666
1,0.0007236762754794355,0.03993033959447693
1,0.0007387528645519237,0.03993033959447693
1,0.0007387528645519237,0.04086329145416097
1,0.000753829453624412,0.04086329145416097
1,0.000753829453624412,0.04198283368578181
1,0.0007689060426969002,0.04198283368578181
1,0.0007689060426969002,0.042542604801592235
1,0.0007839826317693884,0.042542604801592235
1,0.0007839826317693884,0.042666998382883445
1,0.0007990592208418768,0.042666998382883445
1,0.0007990592208418768,0.04366214703321308
1,0.000814135809914365,0.04366214703321308
1,0.000814135809914365,0.04434631173031472
1,0.0008292123989868532,0.04434631173031472
1,0.0008292123989868532,0.04571464112451797
1,0.0008442889880593415,0.04571464112451797
1,0.0008442889880593415,0.04583903470580918
1,0.0008593655771318297,0.04583903470580918
1,0.0008593655771318297,0.04639880582161961
1,0.0008744421662043179,0.04639880582161961
1,0.0008744421662043179,0.04670978977484762
1,0.0008895187552768062,0.04670978977484762
1,0.0008895187552768062,0.04745615126259485
1,0.0009045953443492944,0.04745615126259485
1,0.0009045953443492944,0.047518348053240456
1,0.0009347485224942709,0.047518348053240456
1,0.0009347485224942709,0.048015922378405275
1,0.0009498251115667591,0.048015922378405275
1,0.0009498251115667591,0.04838910312227889
1,0.0009799782897117356,0.04838910312227889
1,0.0009799782897117356,0.0485756934942157
1,0.0009950548787842238,0.0485756934942157
1,0.0009950548787842238,0.04882448065679811
1,0.0010101314678567122,0.04882448065679811
1,0.0010101314678567122,0.04888667744744371
1,0.0010252080569292004,0.04888667744744371
1,0.0010252080569292004,0.04907326781938052
1,0.0010402846460016886,0.04907326781938052
1,0.0010402846460016886,0.04925985819131733
