fpr,tpr
0.0,0.0016275929239812996
1.3508037282182899e-05,0.01744915441403279
2.6695141484249868e-05,0.03280157478282524
3.015317814497648e-05,0.03686548829076104
3.118130369030729e-05,0.03812634357897761
3.983666965441689e-05,0.048950690676510054
4.00427122263748e-05,0.04919520482212616
4.05241118465487e-05,0.0494524588835029
4.677195553546094e-05,0.05286853889476213
5.3390282968499735e-05,0.05641048815567342
5.4032149128731594e-05,0.05674971497085317
6.030635628995296e-05,0.05994733776194359
7.795325922576823e-05,0.06878812551351274
9.045953443492944e-05,0.07503159018423369
9.343299519487453e-05,0.07601627614697345
9.45562609752803e-05,0.07638547119038622
0.00010913456291607552,0.0812329022555319
0.00011951000896325067,0.08456989218615353
0.00012157233553964608,0.08501914692486698
0.00014858841010401187,0.0909281738311754
0.0001620964473861948,0.09433636445720447
0.00016584247979737065,0.09513186823125938
0.0001714971702966901,0.09629723451699942
0.00018686599038974906,0.09939440884526682
0.00021356113187399894,0.10491149942577152
0.00022690870261612387,0.1077769108661708
0.00022963663379710927,0.10869612905629636
0.00023902001792650135,0.11073547651620519
0.00024122542515981184,0.1111331843959962
0.00025665270836147506,0.11425954544983052
0.00026504108136761196,0.11593969076799182
0.0002802989855846236,0.119127039170729
0.00029717682020802375,0.12273724489580258
0.0003015317814497648,0.12362900694288506
0.0003203416978109984,0.12622490116483115
0.00032740368874822657,0.12719007959621947
0.0003603844100373732,0.13179028453421968
0.00038976629612884117,0.13571208544040186
0.0003983666965441689,0.13680658217358338
0.00040524111846548696,0.13795795334933683
0.00043722108310215895,0.1434102588436676
0.0004404698344901228,0.14401034890549108
0.00046771955535460937,0.14915284175122637
0.00047278130487640144,0.15011945747253405
0.0004780400358530027,0.1511543655128284
0.0005205552589428724,0.15676112811736334
0.0005268134540051331,0.1575797567775131
0.0005427572066095766,0.15953225644964913
0.0005456728145803776,0.1598425264805378
0.0005872931126534971,0.16408235654451947
0.0006483857895447792,0.17000011573081655
0.0006633699191894826,0.17144861462921482
0.0006703980293416067,0.17211061789231485
0.0006772233841250871,0.17275771738123674
0.0007207688200747464,0.17650922235593206
0.0007741591030432461,0.18166457972834588
0.0007839826317693884,0.18254431830987344
0.0007951232441028359,0.18331412549416318
0.0008104822369309739,0.1843007386899424
0.0008915304606240713,0.18962640936045064
0.0009076348104644955,0.1906807426907061
0.0009361617368787969,0.19263972720439265
0.0009743726641751201,0.19531038606146453
0.0009978017180898332,0.19692758075154154
0.0010101314678567122,0.19777859638194917
0.0010401188707280832,0.19986839576381982
0.0010544580886278697,0.20085385935750444
0.0011552634199780898,0.20744542459643403
0.001188707280832095,0.2094152512381286
0.001214628937533369,0.21100992210194613
0.0012160708439219845,0.2110977607072002
0.0012212037148715475,0.21140442138868343
0.001323787653653924,0.21677820489545008
0.001414842498665243,0.22107725237046988
0.001434120107559008,0.22202986674575823
0.001449930621599289,0.22271349013648872
0.0014925823181763359,0.22444535219119982
0.0015399162501688504,0.2268305612040466
0.0015483182060864922,0.22728338357564307
0.0016735013870461948,0.23373569931992533
0.001729028772119411,0.23601522070576858
0.001761743658502362,0.23732987500426042
0.0017618793379604912,0.23733536447480982
0.00179265013444876,0.23866264224306555
0.0019316493313521546,0.2444487882092064
0.0019353977576081153,0.2446052663927339
0.001959956579423471,0.2457482360098709
0.0020288307528029898,0.24884230381975359
0.002134269890584898,0.2526594340062645
0.0021515099546312033,0.25329130814919143
0.0021710984961657207,0.2540660312502972
0.0022690870261612385,0.2580043664544443
0.0022916415390182125,0.2589755809711779
0.0023503984870998245,0.2616259181964488
0.002432141687843969,0.26511140056790844
0.002469300587293113,0.26658056774544237
0.002509710188228264,0.26814725376225024
0.0025630201423230007,0.27009062338107126
0.002674591381872214,0.27362890859947175
0.0027362520021356113,0.27564794726103575
0.002868679939508271,0.27991639144522784
0.0028881585499452244,0.2805827437375835
0.002963160704751735,0.28317143389015914
0.0029851646363526717,0.2839307889353979
0.0029987842766446035,0.28442897575069875
0.0031608807240307984,0.2909671127285455
0.0032272649319468045,0.29341001955889007
0.0032466885768349767,0.2940959210897305
0.003283502402562734,0.29530954437090917
0.0032866964178024363,0.29541631078780944
0.003590496529631607,0.30473366519521106
0.003593137917060651,0.3048143195984713
0.0036786877336871305,0.30741226657387166
0.0036793938354562606,0.3074338329140708
0.0037048102778607706,0.3081907609521496
0.0038841430859583555,0.3139495107102879
0.004023503635096106,0.31832776198788243
0.004055602460499337,0.319301169792151
0.004092935296501419,0.32040865875533137
0.004193885346346331,0.32336776590473215
0.0042578750667378535,0.32523304095309064
0.004342196992331441,0.32768156361189804
0.0044325171873115425,0.32995090830045043
0.004552208564095637,0.33299726620857517
0.0047784303256807265,0.33857909191739155
0.004786330116462169,0.33876355990439844
0.004824508503196237,0.33957203357923005
0.0049596653719749025,0.34243097415393836
0.005171270051863466,0.3469813418389908
0.0051870863163582335,0.3472881635212792
0.0053256807261078485,0.35008923414454757
0.0055173787471367395,0.3540571446643738
0.005593414545893137,0.3556173843053063
0.0056749972716359275,0.3573034658137409
0.005727407807645549,0.3586443340002024
0.0058729311265349705,0.3622415665647777
0.006095010457125784,0.36770056916258154
0.006111535523300229,0.3680916279148295
0.006121095163430226,0.3682811288474128
0.006443333783601243,0.37411083244114424
0.006486919380672717,0.3749137758946116
