fpr,tpr
0.0,0.002975226620898942
1.3347570742124934e-05,0.002975226620898942
1.507658907248824e-05,0.003982814629357706
1.5590651845153644e-05,0.0039937645335460445
1.9918334827208444e-05,0.004086929342092363
3.015317814497648e-05,0.004696457890419269
3.983666965441689e-05,0.004969741328821803
4.522976721746472e-05,0.005230967849533334
5.9755004481625337e-05,0.005572572147536502
6.030635628995296e-05,0.005933313533280997
6.673785371062466e-05,0.005960030070817733
7.53829453624412e-05,0.006295892740303987
7.967333930883378e-05,0.006507066306342309
8.00854244527496e-05,0.006533782843879043
9.045953443492944e-05,0.0072303868991097945
9.959167413604223e-05,0.0072428088735826375
0.00010553612350741769,0.007416959887390324
0.00010913456291607552,0.007427909791578663
0.00011951000896325067,0.007906155808783098
0.00012061271257990592,0.008391290775818797
0.00013568930165239415,0.009199849054211635
0.0001394283437904591,0.00994516752258218
0.0001507658907248824,0.013179400636153521
0.00015934667861766756,0.0146948815218403
0.0001601708489054992,0.01474831459691377
0.00016584247979737065,0.01563150902408133
0.000179265013444876,0.017929574301557182
0.00018091906886985888,0.01931034305388956
0.00018686599038974906,0.019337059591426297
0.00018708782214184376,0.01934800949561464
0.0001959956579423471,0.01963411473258441
0.00019918334827208445,0.02272718637632218
0.00021107224701483537,0.022888898032000747
0.0002191016830992929,0.02426773719848626
0.0002261488360873236,0.024939462537458774
0.00023902001792650135,0.02633072367841713
0.00024122542515981184,0.026616828915386897
0.0002563020142323001,0.027002449017389636
0.00025893835275370977,0.027257099494082903
0.0002713786033047883,0.027356614359115867
0.0002788566875809182,0.02741872423148008
0.00028645519237727657,0.027456042305867446
0.00029364655632674856,0.027482758843404176
0.00029877502240812666,0.028358508043739572
0.0003015317814497648,0.028557537773805496
0.00031660837052225303,0.028905839801420873
0.0003186933572353351,0.029284710022842574
0.0003316849595947413,0.030006192794331567
0.00033861169206254356,0.03008693562840504
0.00034676154866722955,0.030460116372278655
0.00034703683929524827,0.03051354944735212
0.000358530026889752,0.031060116324157193
0.00035858499243853387,0.031071066228345535
0.00036183813773971776,0.03117058109337849
