Class,FPR,TPR
0,0.0,0.0
0,0.0,6.219679064560268e-05
0,0.0,0.0026122652071153126
0,1.507658907248824e-05,0.0026122652071153126
0,1.507658907248824e-05,0.013310113198158975
0,3.015317814497648e-05,0.013310113198158975
0,3.015317814497648e-05,0.016171165567856697
0,6.030635628995296e-05,0.016171165567856697
0,6.030635628995296e-05,0.017912675705933575
0,7.53829453624412e-05,0.017912675705933575
0,7.53829453624412e-05,0.018472446821744
0,9.045953443492944e-05,0.018472446821744
0,9.045953443492944e-05,0.020151760169175272
0,0.00010553612350741769,0.020151760169175272
0,0.00010553612350741769,0.020524940913048885
0,0.00012061271257990592,0.020524940913048885
0,0.00012061271257990592,0.031658166438611766
0,0.00013568930165239415,0.031658166438611766
0,0.00013568930165239415,0.03364846373927105
0,0.0001507658907248824,0.03364846373927105
0,0.0001507658907248824,0.04123647219803458
0,0.00016584247979737065,0.04123647219803458
0,0.00016584247979737065,0.04484388605547954
0,0.00018091906886985888,0.04484388605547954
0,0.00018091906886985888,0.05467097897748476
0,0.0001959956579423471,0.05467097897748476
0,0.0001959956579423471,0.055230750093295186
0,0.00021107224701483537,0.055230750093295186
0,0.00021107224701483537,0.05846498320686653
0,0.0002261488360873236,0.05846498320686653
0,0.0002261488360873236,0.059335738275904965
0,0.00024122542515981184,0.059335738275904965
0,0.00024122542515981184,0.061388232367209854
0,0.0002713786033047883,0.061388232367209854
0,0.0002713786033047883,0.06431148152755317
0,0.00028645519237727657,0.06431148152755317
0,0.00028645519237727657,0.06599079487498445
0,0.0003015317814497648,0.06599079487498445
0,0.0003015317814497648,0.07668864286602811
0,0.00031660837052225303,0.07668864286602811
0,0.00031660837052225303,0.07718621719119294
0,0.0003316849595947413,0.07718621719119294
0,0.0003316849595947413,0.08191317328025874
0,0.00034676154866722955,0.08191317328025874
0,0.00034676154866722955,0.08197537007090434
0,0.00036183813773971776,0.08197537007090434
0,0.00036183813773971776,0.08496081602189327
0,0.000376914726812206,0.08496081602189327
0,0.000376914726812206,0.08552058713770369
0,0.0003919913158846942,0.08552058713770369
0,0.0003919913158846942,0.0857071775096405
0,0.0004070679049571825,0.0857071775096405
0,0.0004070679049571825,0.08757308122900859
0,0.00042214449402967074,0.08757308122900859
0,0.00042214449402967074,0.09161587262097276
0,0.00043722108310215895,0.09161587262097276
0,0.00043722108310215895,0.09429033461873368
0,0.0004522976721746472,0.09429033461873368
0,0.0004522976721746472,0.09472571215325289
0,0.00046737426124713547,0.09472571215325289
0,0.00046737426124713547,0.09603184475681055
0,0.0004824508503196237,0.09603184475681055
0,0.0004824508503196237,0.10019902973006593
0,0.0004975274393921119,0.10019902973006593
0,0.0004975274393921119,0.10206493344943401
0,0.0005126040284646002,0.10206493344943401
0,0.0005126040284646002,0.1064187087946262
0,0.0005276806175370884,0.1064187087946262
0,0.0005276806175370884,0.10803582535141187
0,0.0005427572066095766,0.10803582535141187
0,0.0005427572066095766,0.10828461251399428
0,0.0005578337956820649,0.10828461251399428
0,0.0005578337956820649,0.10903097400174151
0,0.0005729103847545531,0.10903097400174151
0,0.0005729103847545531,0.10952854832690632
0,0.0005879869738270413,0.10952854832690632
0,0.0005879869738270413,0.1108968777211096
0,0.0006181401519720179,0.1108968777211096
0,0.0006181401519720179,0.11164323920885683
0,0.0006332167410445061,0.11164323920885683
